product_id,handle,title,sales_gbp_30d,demand_searches_mo,organic_sessions_30d,profit_margin,matched_condition,seo_priority
5482060284065,3-head-modern-chandelier-pendant-light-shade-colour-ceiling-pendant-lampshades,3 Head Modern Chandelier Pendant Light Shade Colour Ceiling Pendant Lampshades~2079,0.0,480,0,N/A (COGS pending),6,Low
5482307420321,vintage-style-metal-ceiling-light-yellow-brass-shades,VINTAGE STYLE METAL CEILING LIGHT YELLOW BRASS SHADES~2078,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5482307485857,vintage-style-metal-ceiling-light-satin-nickel-shades,VINTAGE STYLE METAL CEILING LIGHT SATIN NICKEL SHADES~2077,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5482307616929,vintage-style-metal-ceiling-light-rose-gold-shades,VINTAGE STYLE METAL CEILING LIGHT ROSE GOLD SHADES~2076,0.0,0,1,N/A (COGS pending),1,Low — flag for review
5482307649697,vintage-style-metal-ceiling-light-copper-shades,Vintage Style Metal Ceiling Lights Copper Shades -2075,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5482771546273,e27-ceiling-rose-light-fitting-vintage-industrial-pendant-lamp-bulb-holder,E27 Ceiling Rose Light Fitting Vintage Industrial Pendant Lamp Bulb Holder~2074,48.37,70,1,N/A (COGS pending),1,Low — flag for review
5495924916385,3-head-modern-chrome-ceiling-pendant-light-fitting-pendant-hanging-chandelier,3 Head Modern Chrome Ceiling Pendant Light Fitting Pendant Hanging Chandelier~2073,0.0,40,0,N/A (COGS pending),1,Low — flag for review
5496122441889,modern-crystal-3-head-wall-lights-wall-pendant-light-fitting-living-room-lighting,Modern Crystal Wall Light 3 Head Wall Pendant Light Living Room Lighting~2072,0.0,0,1,N/A (COGS pending),1,Low — flag for review
5500547006625,vintage-brushed-silver-water-pipe-wall-sconce-light-holder-with-wheel,Vintage Brushed Silver Water Pipe Wall Sconce Light Holder with Wheel~2071,0.0,1000,0,N/A (COGS pending),6,Low
5500547104929,vintage-black-metal-water-pipe-wall-sconce-light-holder-with-wheel,Vintage Black Metal Water Pipe Wall Sconce Light Holder with Wheel~2070,0.0,1000,0,N/A (COGS pending),6,Low
5500547432609,vintage-brushed-copper-metal-water-pipe-wall-sconce-light-holder-with-wheel,Steampunk Spigot Wall Light  Easy Installation E27~2069,73.95,0,1,N/A (COGS pending),1,Low — flag for review
5500547629217,vintage-rustic-red-metal-water-pipe-wall-sconce-light-holder-with-wheel,Steampunk Water Pipe Wall Sconce Industrial Retro E27 Fitting~2068,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5500547661985,vintage-rustic-red-metal-water-pipe-double-head-wall-light,Vintage Rustic Red Metal Water Pipe Double Head Wall Light~2067,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5500547858593,vintage-brushed-copper-metal-water-pipe-double-head-wall-light,Industrial 2 Head Steampunk Metal Water Pipe Wall Light Sconces~5180,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5500547956897,vintage-black-metal-water-pipe-double-head-wall-light,Twin Vintage Industrial Water Pipe Wall Light E27~2065,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5500548087969,vintage-brushed-silver-metal-water-pipe-double-head-wall-light,Brushed Silver win Vintage Industrial Pipe Wall Light E27~2064,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5508867260577,vintage-industrial-retro-suspended-3-head-ceiling-pendant-light-lampshade-light,1/3 Head Industrial Geometric Cage Pendant | Ceiling Light Fixture~2063,19.05,0,0,N/A (COGS pending),1,Low — flag for review
5509926977697,vintage-e27-ceiling-pendant-light-lampshade-industrial-pendant-lamp-bulb-holder,Vintage E27 Ceiling Pendant Light Lampshade Industrial Pendant Lamp Bulb Holder~2062,0.0,10,1,N/A (COGS pending),1,Low — flag for review
5509927927969,vintage-industrial-retro-pendant-light-suspended-ceiling-pendant-metal-lampshade,Vintage Industrial Retro Pendant Light Suspended Ceiling Pendant Metal Lampshade~2061,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5525675081889,vintage-industrial-wall-mounted-light-multi-colour-sconce-lamp-fixture-wall-lamp,Wall Sconce Metal Gooseneck Lamp E27 Indoor ~2060,0.0,2400,0,N/A (COGS pending),3,High
5531679719585,ceiling-rose-industrial-pendant-light-fabric-flex-3core-hanging-lamp-holder-kit,Industrial Pendant Bulb Holder with Rope Cord ~2059,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5536371114145,black-multi-outlet-e27-metal-vintage-hanging-ceiling-pendant-lights,Black Multi Outlet E27 Metal Vintage Hanging Ceiling Pendant Lights~2058,16.33,0,4,N/A (COGS pending),1,Low — flag for review
5543091536033,modern-e27-cluster-ceiling-rose-pendant-light-fabric-flex-lamp-holder-fitting-uk,E27 Cluster Ceiling Pendant Light with Fabric Flex ~2057,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5543643676833,vintage-industrial-metal-ceiling-pendant-shade-modern-hanging-retro-lights,Vintage Industrial Metal Ceiling Pendant Shade | Retro Hanging Light~2056,0.0,0,1,N/A (COGS pending),1,Low — flag for review
5556566655137,vintage-metal-light-cage-wire-frame-nest-shape-shade,Vintage Metal Light Cage Wire Nest Shape Shade~2055,0.0,0,1,N/A (COGS pending),1,Low — flag for review
5557074985121,vintage-industrial-retro-pendant-light-suspended-ceiling-lights-style-glass-lamp-shade,Vintage Industrial Retro Pendant Light Suspended Ceiling Lights Style Glass Lamp Shade~2054,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5558231072929,red-rubber-cable-2-core-flexible-pcv-wire-cable-light-multi-colour-flex,Red Rubber Cable 2 core Flexible PCV Wire Cable Light multi Colour Flex~2053,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5558231204001,blue-rubber-cable-2-core-flexible-pcv-wire-cable-light-multi-colour-flex,Blue Rubber Cable 2 core Flexible PCV Wire Cable Light multi Colour Flex~2052,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5558231269537,grey-rubber-cable-2-core-flexible-pcv-wire-cable-light-multi-colour-flex,Grey Rubber Cable 2 core Flexible PCV Wire Cable Light multi Colour Flex~2051,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5558231335073,yellow-rubber-cable-2-core-flexible-pcv-wire-cable-light-multi-colour-flex,Yellow Rubber Cable 2 core Flexible PCV Wire Cable Light multi Colour Flex~2050,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5558231400609,light-blue-rubber-cable-2-core-flexible-pcv-wire-cable-light-multi-colour-flex,Light Blue Rubber Cable 2 core Flexible PCV Wire Cable Light multi Colour Flex~2049,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5594436141217,retro-drop-light-shades-modern-ceiling-pendant-lampshades-metal-various-colours,Vintage Teardrop Adjustable Ceiling E27 Pendant Lighting~2048,0.0,1000,3,N/A (COGS pending),6,Low
5596088041633,brass-wall-light,Antique Brass Wall Light ~2047,0.0,2400,0,N/A (COGS pending),3,High
5630655234209,dc30-42v-37w-48w-1000ma12v-led-driver-switch-power-supply-transformer,48W-60W  30-43V 1000mA LED Driver Power Supply Transformer ~ 2046,72.47,70,5,N/A (COGS pending),1,Low — flag for review
5661708976289,2-way-electrical-connectors-wire-block-clamp-clips-fast-cable-reusable-lever,2 Way Electrical Connectors Wire Block Clamp Clips Fast Cable Reusable Lever~2045,0.0,0,2,N/A (COGS pending),1,Low — flag for review
5661709303969,ip65-waterproof-junction-box-underground-cable-line-protection-connector-2-way,IP65 2 Way Waterproof Junction Box Cable Connector ~2043,0.0,110,4,N/A (COGS pending),6,Low
5661709566113,ip65-waterproof-junction-box-underground-cable-line-protection-connector-3-way,3 Way IP65 Waterproof Junction Box small junction box for under cabinet lighting~2042,0.0,8100,2,N/A (COGS pending),3,High
5661709729953,2way-connector-wire-pole-push-reusable-terminal-block-electric-cable,2 Way Connector Wire Pole Push Reusable Terminal Block Electric Cable~2041,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5661709893793,4way-connector-wire-pole-push-reusable-terminal-block-electric-cable,Industrial 4 Way Push In Wire Connector 2.5mm Terminal Block~2040,0.0,20,2,N/A (COGS pending),1,Low — flag for review
5661710287009,6way-connector-wire-pole-push-reusable-terminal-block-electric-cable,6 Way Connector Wire Pole Push Reusable Terminal Block Electric Cable~2039,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5661710483617,3-way-electrical-connectors-wire-block-clamp-clips-fast-cable-reusable-lever,3 Way Electrical Connectors Wire Block Clamp Clips Fast Cable Reusable Lever~2038,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5661711302817,reusable-spring-lever-terminal-block-electrical-cable-clamp-wire-3-connector,Compact Spring Lever Wire Connectors Reusable 32A Terminal Block~2036,0.0,0,4,N/A (COGS pending),1,Low — flag for review
5661715398817,32a-spring-lever-push-fit-reusable-3-way-wire-connectors,32A Spring Lever Push Fit Reusable 3 Way Wire Connectors ~2028,0.0,0,1,N/A (COGS pending),1,Low — flag for review
5667386032289,vintgae-e27-industrial-pendant-retro-cage-edison-hemp-rope-ceiling-light-fixture,Vintgae E27 Industrial Pendant Retro Cage Edison Hemp Rope Ceiling Light Fixture~2026,0.0,20,1,N/A (COGS pending),1,Low — flag for review
5667386818721,modern-industrial-wire-cage-retro-3-head-ceiling-pendant-light-lamp-2025,Modern Industrial Wire Cage Retro 3 Head Ceiling Pendant Light Lamp ~2025,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5667387375777,vintage-pendant-light-industrial-metal-cage-ceiling-light,Vintage Pendant Light Industrial Metal Cage Ceiling Light~2024,0.0,260,0,N/A (COGS pending),6,Low
5667387736225,vintage-cage-pendant-light-shade-chandelier-pendant-ceiling-lights-uk,Vintage Cage Pendant Light Shade Chandelier Pendant Ceiling Lights UK~2023,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5670350356641,brushed-copper-cone-lamp-shade-with-hemp-pendant,Hemp Rope Pendant Light - E27 Base~2022,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5689672466593,black-spider-chandelier-with-wire-cage-6-out-let-pendant-light,6-Light Adjustable Spider Pendant Chandelier with Metal Wire Cages ~2018,0.0,0,1,N/A (COGS pending),1,Low — flag for review
5719792648353,wall-light-lamp-sconce-curvy-shaped-lamp-shade-with-u-bend-handle,Industrial Indoor Wall Lights Easy Fit Max 60W~2016,0.0,1300,0,N/A (COGS pending),6,Low
5722587955361,led-driver-power-supply-transformer-dc12v-200w,IP67 Waterproof DC 12V 200W LED Driver LED Power Supply Transformer PCS 2~2015,0.0,70,0,N/A (COGS pending),1,Low — flag for review
5729268498593,3-shade-modern-cage-style-flush-mount,Ceiling Light 3 Shade Modern Flush Mount Lights~2014,0.0,22200,0,N/A (COGS pending),3,High
5729491091617,stainless-steel-wall-light,Chrome Retro Industrial Wall Sconce Adjustable E27 Light ~2013,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5734659588257,modern-style-3-point-pendant-set-ceiling-light-fixture-bulb-guard-cage-lights-loft-hanging-set,Modern Style 3 point pendant set ceiling light fixture bulb guard cage lights loft hanging set~2012,0.0,0,1,N/A (COGS pending),1,Low — flag for review
5739846795425,modern-wall-light-wall-mounted-sconce-e27-indoor-wall-shade-black-with-gold-line-cover-fitting-shade-fixture,Modern Wall Sconce | Black & Gold Line E27 Fixture~2011,0.0,2400,0,N/A (COGS pending),3,High
5740007129249,modern-industrial-vintage-style-ceiling-light-pendant-set-chandelier-metal-lampshade-hanging-loft-fitting-lampshade-fixture,Modern Industrial Vintage Style ceiling light pendant set chandelier metal lampshade hanging loft fitting lampshade fixture~2010,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5742321107105,vintage-cage-wall-light,Industrial Vintage Cage Wall Light E27 Glass Shade Twin Pack~2009,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5742780874913,metal-pattern-vintage-lamp-wire-cage-brushed-brass-lamp-light,Brushed Brass Modern Industrial Drum Metal Wire Cage Ceiling Lampshade~2008,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5742782578849,metal-brushed-copper-pattern-vintage-lamp-wire-cage,Brushed copper Modern Industrial Drum Metal Wire Cage Ceiling Lampshade ~2007,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5742782742689,metal-brushed-copper-flower-pattern-vintage-lamp-wire-cage,Metal Brushed copper Flower Pattern Vintage Lamp Wire cage~2006,5.92,0,2,N/A (COGS pending),1,Low — flag for review
5742783037601,brushed-copper-new-style-vintage-metal-wire-cage-lamp-shade,Brushed copper Modern Industrial Drum Metal Wire Cage Ceiling Lampshade~2005,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5742783922337,metal-rustic-red-pattern-vintage-lamp-wire-cage,Modern Industrial Drum Metal Wire Cage Ceiling Lampshade~2004,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5742784053409,metal-rustic-red-flower-pattern-vintage-lamp-wire-cage,Metal Rustic Red Flower Pattern Vintage Lamp Wire cage~2003,0.0,0,1,N/A (COGS pending),1,Low — flag for review
5742784217249,rustic-red-new-style-vintage-metal-wire-cage-lamp-shade,Rustic Red Modern Industrial Drum Metal Wire Cage Ceiling Lampshade ~2002,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5742784381089,white-metal-wire-frame-wire-cage-lamp-light,White Drum Metal Wire Cage Ceiling Pendant Lampshade~2001,3.32,10,0,N/A (COGS pending),1,Low — flag for review
5742785003681,metal-white-pattern-vintage-lamp-wire-cage,Easy Fit Metal White Pattern Vintage Drum Lampshade Cage~2000,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5742785167521,metal-pattern-vintage-lamp-wire-cage-white-lamp-light,White Drum Metal Wire Cage Ceiling Pendant Lampshade~1999,0.0,10,0,N/A (COGS pending),1,Low — flag for review
5742785298593,new-style-white-vintage-metal-wire-cage-lamp-shade,White Vintage Industrial metal wire cage lamp shade~1998,0.0,140,0,N/A (COGS pending),6,Low
5742785495201,easy-fit-brushed-silver-colour-drum-lampshade-modern-metal-shade-retro-style,Easy Fit Brushed Silver Drum Lampshade Metal Cage~1997,4.07,10,0,N/A (COGS pending),1,Low — flag for review
5742785921185,brushed-silver-colour-drum-lampshade-modern-metal-shade-retro-style,Brushed Silver Modern Drum Metal Wire Cage Pendant Lampshade~1996,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5742786478241,vintage-tree-pattern-white-metal-wire-frame-wire-cage-lamp-light,White Drum Metal Wire Cage Ceiling Pendant Lampshade ~1995,0.0,10,0,N/A (COGS pending),1,Low — flag for review
5742787100833,new-style-brushed-silver-vintage-metal-wire-cage-lamp-shade,Brushed Silver Drum Metal Wire Cage Ceiling Pendant Lampshade ~1994,6.47,10,0,N/A (COGS pending),1,Low — flag for review
5752972902561,black-geometric-diamond-wire-cage-pendant-light,Geometric Wire Cage Design Easy Fit Lighting~1993,0.0,110,0,N/A (COGS pending),6,Low
5752973099169,red-geometric-wire-cage-pendant-lights,Red Geometric Wire Cage Pendant Lights~1992,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5752973197473,geometric-blue-wire-cage-pendant,Blue Diamond Wire Cage Pendant Light Fixture E27 Ceiling Lamp Shade~1991,0.0,20,1,N/A (COGS pending),1,Low — flag for review
5752973295777,green-geometric-wire-cage-ceiling-pendant-light-lamps-shade,Green Geometric Wire Cage Ceiling Pendant Light Lamps Shade~1990,0.0,10,0,N/A (COGS pending),1,Low — flag for review
5752973656225,black-rectangular-wire-cage-pendant-light-cage,Vintage Easyfit Black Triangle Metal Wire Cage Pendant Lampshade~1988,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5752973820065,black-modern-metal-cage-industrial-square-wire-frame,Modern Black Square Cage Pendant Light – Industrial Iron Metal Frame~1987,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5753048727713,rose-gold-easy-fit-metal-light-shade-metal-cage,Vintage Light Bulb Cage Metal Rose Gold Lampshade Diamond For E27 Fitting~1986,0.0,320,0,N/A (COGS pending),6,Low
5753361334433,satin-nickel-multi-outlet-ceiling-pendant-kits,Satin Nickel Multi outlet Ceiling Pendant Kits~1985,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5753361465505,yellow-brass-multi-outlet-pendant-lampshade,Yellow Brass Multi outlet Pendant Lampshade~1984,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5753361563809,rose-gold-three-outlet-ceiling-pendant-lights,Rose Gold Three Outlet Ceiling Pendant Lights~1983,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5753361596577,chrome-vintage-industrial-wall-mounted-light-rustic-sconce-lamp-fixture-wall-light,Chrome Vintage Industrial Wall Mounted Light Rustic Sconce Lamp Fixture Wall Light~1982,0.0,0,4,N/A (COGS pending),1,Low — flag for review
5753361727649,rose-gold-retro-vintage-style-wall-lights-sconce-lamp-fitting-kit,Rose Gold Retro Vintage Style Wall Lights Sconce Lamp Fitting Kit~1981,0.0,20,1,N/A (COGS pending),1,Low — flag for review
5753361760417,copper-wall-light-lamp-shade-retro-wall-light-fixtures,Copper Wall Light Lamp Shade Retro Wall Light Fixtures~1980,0.0,260,0,N/A (COGS pending),6,Low
5753361891489,yellow-brass-metal-wall-lights-shade-indoor-retro-wall-sconce-lighting-wall-lamp,Metal Wall Lights Shade Indoor Retro Wall Sconce Lighting Wall Lamp~1979,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5753361957025,satin-nickel-retro-wall-lamp-shade-rustic-loft-wall-sconce-industrial-wall-light,Satin Nickel Retro Wall Lamp Shade Rustic Loft Wall Sconce Industrial Wall Light~1978,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5756223652001,modern-vintage-pendant-lampshade-ceiling-light-fixture-loft-hanging-industrial-style-bulb-guard-cage-light-lamp-rustic-red,Modern Vintage Pendant lampshade ceiling light industrial style bulb guard cage~1977,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5758488871073,black-industrial-vintage-style-ceiling-pendant-light-fittings-metal-lampshades,Modern Black Ceiling Pendant Lights ~1976,0.0,480,0,N/A (COGS pending),6,Low
5758489034913,modern-satin-nickel-pendant-lighting,Modern Satin Nickel Pendant Lighting~1975,0.0,3600,1,N/A (COGS pending),3,High
5758489100449,copper-pendant-ceiling-lights-for-your-home,Copper Pendant Ceiling Lights For Your Home~1974,0.0,480,2,N/A (COGS pending),6,Low
5758489133217,rose-gold-light-shades-ceiling-vintage-pendant-light-shade,Rose gold light shades ceiling Vintage Pendant Light Shade~1973,0.0,0,1,N/A (COGS pending),1,Low — flag for review
5758821597345,modern-yellow-brass-ceiling-lamp-shades,Vintage Modern Yellow Brass Ceiling Lamp Shades~1972,0.0,1000,0,N/A (COGS pending),6,Low
5759099961505,2-pack-of-door-handles-made-of-brass-door-knob-door-knob-architectural-flooring,Antique Style 2 Pack Metal Door & cupboard Handles ~1971,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5770426417313,nest-bird-cage-pendant-lights-woven-rattan-creative-lamp-cage,Vintage Woven Rattan Pendant Light Shade E27 Easy Install~1970,0.0,20,1,N/A (COGS pending),1,Low — flag for review
5770426548385,decorative-modern-woven-rattan-pendant-lamp-cage,Best Rattan Ceiling Light Easy fit Lampshades~1969,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5770426679457,creative-loft-bar-kitchen-restaurant-cafe-hanging-light-cage,Easy Fit Lampshade Woven Design Rattan Ceiling Brown Light Shade~1968,0.0,260,0,N/A (COGS pending),6,Low
5770426712225,woven-pendant-lamp-simple-pendant-light-suspension-lamp-cage,Vintage Handwoven Rattan Globe Ceiling Pendant Lampshade ~1967,0.0,10,0,N/A (COGS pending),1,Low — flag for review
5770426908833,woven-light-creative-chandeliers-decoration-pendant-light-cage,Woven Light Wood Pendant Lighting Ceiling Shade Pendant Light Cage~1966,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5770426941601,rustic-woven-cage-pendant-light-industrial-metal-pendant-lighting-fixture,Rustic Woven Cage Pendant Light Industrial Metal Rope Pendant Lighting Fixture~1965,0.0,10,0,N/A (COGS pending),1,Low — flag for review
5770427072673,woven-pendant-lamp-adjustable-height-creative-design-hanging-lamp-chandelier-pendant,Rattan Ceiling Pendant Lighting ~1964,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5770427105441,woven-light-creative-chandeliers-decoration-pendant-light-hanging-fixtures,Woven Light Creative Chandeliers Decoration Pendant Light Hanging Fixtures~1963,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5779096567969,chrome-pendant-chandelier-light,Chrome Pendant Chandelier Light~1962,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5784601755809,modern-wicker-rattan-basket-style-ceiling-pendant-light-shade,Modern Wicker Rattan Basket Style Ceiling Pendant Light Shade~1961,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5784601854113,rattan-pendant-shade-fits-existing-standard-pendant-lounge-bedroom-kitchen,Rattan Pendant Shade Fits Existing Standard Pendant Lounge Bedroom Kitchen~1960,0.0,720,0,N/A (COGS pending),6,Low
5784601985185,rope-rattan-woven-pendant-lamp-dome-pendant-light,Industrial vintage Rope Rattan Woven Pendant Lamp Dome Pendant Light~1959,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5784602083489,suspension-lamp-for-living-room-bedroom-studyroom-hotel-restaurant,Suspension Lamp for Living Room Bedroom Studyroom Hotel Restaurant~1958,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5784602181793,rattan-lamp-shade-handmade-rattan-wall-lights-high-brightness-wall-light,Small Rattan Lamp Shade Handmade Rattan Wall Lights~1957,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5784602280097,rattan-wall-lamp-indoor-lighting,Rustic Rattan Wall Lamp - Indoor Lighting~1956,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5784602378401,industrial-pendant-light-black-vintage-hanging-pendant-lights-retro-lamp-fixtures,Industrial Pendant Light Black Vintage Hanging Pendant Lights Retro Lamp Fixtures~1955,19.06,390,0,N/A (COGS pending),6,Low
5784602542241,style-industrial-pendant-light-vintage-barn-hanging-pendant-lighting,Style Industrial Pendant Light Vintage Barn Hanging Pendant Lighting~1954,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5784602575009,copper-industrial-vintage-edison-filament-lamps-pendant,Copper Industrial Vintage edison filament lamps pendant~1953,100.5,10,0,N/A (COGS pending),1,Low — flag for review
5784602640545,brushed-silver-metal-industrial-hanging-pendant-lighting-adjustable-hanging-barn-light,Vintage Big Barn Pendant Light Industrial Brushed Silver E27~1952,33.72,260,3,N/A (COGS pending),6,Low
5785150095521,e27-wall-light-porch-lamp-vintage-industrial-indoor-plug-in-wall-light-sconce,E27 Wall Light Porch Lamp Vintage Industrial Indoor Plug In Wall Light Sconce~1951,0.0,9900,0,N/A (COGS pending),3,High
5791484641441,standard-base-led-light-bulbs-6000k-daylight-white,"5 Pack LED A60 E27 Cool White 6000K, Non-Dimmable Bulbs (Energy Saving)~1950",0.0,0,1,N/A (COGS pending),1,Low — flag for review
5794936324257,2m-hemp-rope-pendant-glass-lamp-shade-industrial,Eco-Friendly Hemp Rope Pendant Light 20cm Glass Globe ~1948,22.38,20,1,N/A (COGS pending),1,Low — flag for review
5798908821665,vintage-industrial-retro-loft-style-ceiling-pendant-light-lamp-shade,Industrial Pendant Light Metal Dome & Adjustable Hemp Rope Kitchen Dining Bar ~1947,0.0,390,0,N/A (COGS pending),6,Low
5798908952737,industrial-retro-loft-style-ceiling-pendant-light-lamp-shade-rustic-lamp,Ceiling Lights UK Modern Contemporary Bedroom~1946,0.0,22200,0,N/A (COGS pending),3,High
5798909018273,vintage-industrial-retro-loft-style-ceiling-pendant-light-lamp-shade-rustic-lamp,Vintage Industrial Retro Style Ceiling Pendant Light Rustic Lamp Shade ~1945,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5798909214881,pendant-lamp-metal-e27-retro-industrial-vintage-hanging-lamp-ceiling-lamp,Pendant lamp metal E27 retro industrial vintage hanging lamp ceiling lamp~1944,0.0,1000,0,N/A (COGS pending),6,Low
5805741998241,new-ceiling-lamps-pendant-lamp-hanging-lamp-lamp-industrial-vintage-lamp-decoration,New ceiling lamps pendant lamp hanging lamp lamp industrial vintage lamp decoration~1943,0.0,0,1,N/A (COGS pending),1,Low — flag for review
5806500774049,red-metal-ceiling-industrial-pendant-shade-modern-hemp-hanging-retro-light,Red Metal Industrial Pendant Shade Modern Hemp Hanging Retro Light~1942,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5806501527713,yellow-brass-metal-ceiling-pendant-shade-modern-hemp-hanging-retro-light,Yellow Brass Metal Ceiling Pendant Shade Modern Hemp Hanging Retro Light~1941,0.0,140,2,N/A (COGS pending),6,Low
5806502183073,brushed-copper-pendant-shade-modern-hemp-hanging-retro-light,Brushed Copper Pendant Shade Modern Hemp Hanging Retro Light~1940,0.0,30,0,N/A (COGS pending),1,Low — flag for review
5806502772897,vintage-metal-ceiling-brushed-silver-pendant-shade-hemp-hanging-retro-light,Vintage Metal Ceiling Brushed Silver Pendant Shade Hemp Hanging Retro Light~1939,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5806503526561,rustic-red-vintage-metal-ceiling-hemp-hanging-retro-light,Rustic Red Vintage Metal Ceiling Hemp Hanging Retro Light~1938,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5806504050849,copper-hemp-hanging-retro-ceiling-industrial-light,Copper Hemp Hanging Retro Ceiling Industrial Light~1937,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5806504444065,black-ceiling-industrial-pendant-shade-modern-hemp-hanging-retro-light,Black Ceiling Industrial Pendant Shade Modern Hemp Hanging Retro Light~1936,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5806504673441,white-metal-ceiling-pendant-shade-modern-hemp-hanging-retro-light,White Metal Ceiling Pendant Shade Modern Hemp Hanging Retro Light~1935,0.0,140,0,N/A (COGS pending),6,Low
5806504837281,grey-industrial-pendant-shade-modern-hemp-hanging-retro-light,Grey Industrial Pendant Shade Modern Hemp Hanging Retro Light~1934,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5806505328801,ceiling-blue-pendant-shade-modern-hemp-hanging-retro-light,Ceiling Blue Pendant Shade Modern Hemp Hanging Retro Light~1933,0.0,20,0,N/A (COGS pending),1,Low — flag for review
5814731276449,pendant-lamp-rose-gold-metal-wire-vintage-lamp-ceiling-lamp-e27,"Metal Pendant Light - Rose Gold, E27 Base ~1932",0.0,320,0,N/A (COGS pending),6,Low
5814731702433,hemp-rope-3-head-pendant-ceiling-light-retro-lamp,Hemp Rope 3 Head Pendant Ceiling Light Retro Lamp~1931,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5814731964577,vintage-industrial-ceiling-light-retro-flush-mount-ceiling-lamp,Black gold line Modern Industrial Semi Flush Mount Metal pendant ceiling light~1930,0.0,0,0,N/A (COGS pending),1,Low — flag for review
5814732423329,ceiling-light-retro-flush-mount-ceiling-lamp-shade-fitting-yellow-brass,Ceiling Light Retro Flush Mount Ceiling Lamp Shade Fitting Yellow Brass~1929,0.0,22200,0,N/A (COGS pending),3,High
5814732718241,ceiling-light-retro-flush-mount-ceiling-lamp-shade-fitting-rose-gold,Industrial Flush Ceiling Light Vintage Metal Shade Rose Gold E27~1928,0.0,30,0,N/A (COGS pending),1,Low — flag for review
5814733045921,ceiling-light-retro-flush-mount-ceiling-lamp-shade-fitting-copper,E27 Retro Semi-Flush Mount Ceiling Light – Copper Finish ~1927,13.32,1600,3,N/A (COGS pending),6,Low
5814733308065,ceiling-light-retro-flush-mount-ceiling-lamp-shade-fitting-green-brass,Vintage Industrial Metal Ceiling Light Semi-Flush Mount Green Brass~1926,0.0,20,0,N/A (COGS pending),1,Low — flag for review
