staff_name,department,store,shopify_product_id,shopify_product_gid,product_title,product_handle,product_url,product_status,variant_count,variant_ids,variant_gids,skus,collection_count,collection_ids,collection_handles,collection_titles,collection_urls,ownership_method,primary_source,source_updated_at,extracted_at,included_in_current_sales_scope,exclusion_reason
Dilaksi,SEO,ledsone.co.uk,7716015243514,gid://shopify/Product/7716015243514,Industrial Vintage Retro Adjustable Ceiling Pendant Lights E27 ~4025,industrial-vintage-retro-adjustable-ceiling-pendant-lights-e27-4025,https://ledsone.co.uk/products/industrial-vintage-retro-adjustable-ceiling-pendant-lights-e27-4025,ACTIVE,4,43151658680570|44591465824506|43151658713338|44591465857274,gid://shopify/ProductVariant/43151658680570|gid://shopify/ProductVariant/44591465824506|gid://shopify/ProductVariant/43151658713338|gid://shopify/ProductVariant/44591465857274,CRSF100CB+PHCH1PWRSBD+LSHQ150CB|CRSF100WH+PHCH1PWRSWH+LSHQ150WH|ENC3643|ENC3647,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7715804348666,gid://shopify/Product/7715804348666,vintage  pendant light 3 way Rectangle DrumCylinder various colours ceiling base brushed finished~4022,industrial-vintage-retro-pendant-light,https://ledsone.co.uk/products/industrial-vintage-retro-pendant-light,ACTIVE,10,43150954168570|43150954201338|43150954234106|43150954266874|43150954299642|43150954332410|43150954365178|43150954397946|43150954430714|43150954463482,gid://shopify/ProductVariant/43150954168570|gid://shopify/ProductVariant/43150954201338|gid://shopify/ProductVariant/43150954234106|gid://shopify/ProductVariant/43150954266874|gid://shopify/ProductVariant/43150954299642|gid://shopify/ProductVariant/43150954332410|gid://shopify/ProductVariant/43150954365178|gid://shopify/ProductVariant/43150954397946|gid://shopify/ProductVariant/43150954430714|gid://shopify/ProductVariant/43150954463482,ENC3914|CRFF500BC+PHCH1PBRBC3PK+WCB6BC3PK|ENC3913|CRFF500BB+PHCH1PBRBB3PK+WCB6BB3PK|ENC3912|CRFF500RR+PHCH1PBRRR3PK+WCB6RR3PK|ENC3911|CRFF500BS+PHCH1PBRBS3PK+WCB6BS3PK|ENC3916|CRFF500WH+PHCH1PWRSWH3PK+WCB6WH3PK,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7712260784378,gid://shopify/Product/7712260784378,Retro Industrial Style Metal Pendant Ceiling Lights  ~4010,modern-kitchen-island-pendant-light-adjustable-height,https://ledsone.co.uk/products/modern-kitchen-island-pendant-light-adjustable-height,ACTIVE,18,43137466171642|43137466204410|43137466237178|43137466269946|43137466302714|43137466335482|43137466368250|43137466401018|43137466433786|43137466466554|43137466499322|43137466532090|43137466597626|43137466630394|46459357430010|46459357462778|54968712528258|54968712561026,gid://shopify/ProductVariant/43137466171642|gid://shopify/ProductVariant/43137466204410|gid://shopify/ProductVariant/43137466237178|gid://shopify/ProductVariant/43137466269946|gid://shopify/ProductVariant/43137466302714|gid://shopify/ProductVariant/43137466335482|gid://shopify/ProductVariant/43137466368250|gid://shopify/ProductVariant/43137466401018|gid://shopify/ProductVariant/43137466433786|gid://shopify/ProductVariant/43137466466554|gid://shopify/ProductVariant/43137466499322|gid://shopify/ProductVariant/43137466532090|gid://shopify/ProductVariant/43137466597626|gid://shopify/ProductVariant/43137466630394|gid://shopify/ProductVariant/46459357430010|gid://shopify/ProductVariant/46459357462778|gid://shopify/ProductVariant/54968712528258|gid://shopify/ProductVariant/54968712561026,CRSF100YE+PHHS1PWRYE+LSLT360YE+ICST64E27|CRSF100YE+PHHS1PWRYE+LSLT360YE|CRSF100WH+PHHS1PWRWH+LSLT360WH+ICST64E27|CRSF100WH+PHHS1PWRWH+LSLT360WH|CRSF100RE+PHHS1PWRRE+LSLT360RE+ICST64E27|CRSF100RE+PHHS1PWRRE+LSLT360RE|CRSF100OR+PHHS1PWROR+LSLT360OR+ICST64E27|CRSF100OR+PHHS1PWROR+LSLT360OR|CRSF100GY+PHHS1PWRGY+LSLT360GY+ICST64E27|CRSF100GY+PHHS1PWRGY+LSLT360GY|CRSF100BL+PHHS1PWRBT+LSLT360BT+ICST64E27|CRSF100BL+PHHS1PWRBT+LSLT360BT|CRSF100BM+PHHS1PBRBM+LSLT360BI+ICST64E27|CRSF100BM+PHHS1PBRBM+LSLT360BI|CRSF100BD+PHHS1PWRCB+LSLT360CB+ICST64E27|CRSF100BD+PHHS1PWRCB+LSLT360CB|ENC8294|CRSF100BM+PHHS1PBRBM+LSLT360BY,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7711793545466,gid://shopify/Product/7711793545466,Retro Adjustable Hanging Yellow pendant light_E27~4002,modern-adjustable-hanging-bowl-yellow-pendant-lamp-e27-holder,https://ledsone.co.uk/products/modern-adjustable-hanging-bowl-yellow-pendant-lamp-e27-holder,ACTIVE,2,43136222298362|43136222331130,gid://shopify/ProductVariant/43136222298362|gid://shopify/ProductVariant/43136222331130,CRSF100YE+PHHS1PWRYE+LSLT360YE+ICST64E27|CRSF100YE+PHHS1PWRYE+LSLT360YE,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7708426666234,gid://shopify/Product/7708426666234,Retro 3 Way Pendant Light - E27 Base ~4001,drum-metal-ceiling-3-way-rectangle-pendant-lights,https://ledsone.co.uk/products/drum-metal-ceiling-3-way-rectangle-pendant-lights,ACTIVE,12,43123927679226|43123927744762|43123927810298|43123927875834|43123927941370|43123928006906|43123927711994|43123927777530|43123927843066|43123927908602|43123927974138|43123928039674,gid://shopify/ProductVariant/43123927679226|gid://shopify/ProductVariant/43123927744762|gid://shopify/ProductVariant/43123927810298|gid://shopify/ProductVariant/43123927875834|gid://shopify/ProductVariant/43123927941370|gid://shopify/ProductVariant/43123928006906|gid://shopify/ProductVariant/43123927711994|gid://shopify/ProductVariant/43123927777530|gid://shopify/ProductVariant/43123927843066|gid://shopify/ProductVariant/43123927908602|gid://shopify/ProductVariant/43123927974138|gid://shopify/ProductVariant/43123928039674,ENC5025|ENC3833|ENC3831|ENC3829|ENC3812|ENC3811|CRFF500RR+PHCH1PBRRR3PK+WCB1RR3PK|ENC3832|ENC3830|ENC3828|ENC3813|ENC3810,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7708425355514,gid://shopify/Product/7708425355514,Vintage Barn slotted shape Metal Ceiling Pendant Lights E27~4000,industrial-vintage-retro-barn-slotted-shape-various-colours-metal-ceiling-pendant-lights,https://ledsone.co.uk/products/industrial-vintage-retro-barn-slotted-shape-various-colours-metal-ceiling-pendant-lights,ACTIVE,8,43123924205818|43123924173050|43123924074746|43123924041978|43123924009210|43123923976442|43123924140282|43123924107514,gid://shopify/ProductVariant/43123924205818|gid://shopify/ProductVariant/43123924173050|gid://shopify/ProductVariant/43123924074746|gid://shopify/ProductVariant/43123924041978|gid://shopify/ProductVariant/43123924009210|gid://shopify/ProductVariant/43123923976442|gid://shopify/ProductVariant/43123924140282|gid://shopify/ProductVariant/43123924107514,CRSF100BM+PHHS1PBRBM+LSLT360BM|CRSF100BM+PHHS1PBRBM+LSLT360BM+ICST64E27|CRSF100RR+PHHS1PBRRR+LSLT360RR|CRSF100RR+PHHS1PBRRR+LSLT360RR+ICST64E27|CRSF100BS+PHHS1PBRBS+LSLT360BS|CRSF100BS+PHHS1PBRBS+LSLT360BS+ICST64E27|CRSF100BC+PHHS1PBRBC+LSLT360BC|ENC513,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7704065671418,gid://shopify/Product/7704065671418,Industrial Vintage Retro 3-Way Round Pendant Light | E27 Cage ~3989,industrial-vintage-retro-3-way-round-rustic-red-ceiling-pendant-cage-3991,https://ledsone.co.uk/products/industrial-vintage-retro-3-way-round-rustic-red-ceiling-pendant-cage-3991,ACTIVE,1,43107654664442,gid://shopify/ProductVariant/43107654664442,ENC3819,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7703993909498,gid://shopify/Product/7703993909498,Brass Three Pendant Light Fixture~3987,antique-three-pendant-light-fixture,https://ledsone.co.uk/products/antique-three-pendant-light-fixture,ACTIVE,10,46499150790906|46499150659834|43107230286074|43107230253306|46499150758138|46499150627066|46499150823674|46499150692602|46499150856442|46499150725370,gid://shopify/ProductVariant/46499150790906|gid://shopify/ProductVariant/46499150659834|gid://shopify/ProductVariant/43107230286074|gid://shopify/ProductVariant/43107230253306|gid://shopify/ProductVariant/46499150758138|gid://shopify/ProductVariant/46499150627066|gid://shopify/ProductVariant/46499150823674|gid://shopify/ProductVariant/46499150692602|gid://shopify/ProductVariant/46499150856442|gid://shopify/ProductVariant/46499150725370,CRSF2003RR+PHCH1PBRRR3PK+WCB3RR3PK|ENC3825|CRSF2003BS+PHCH1PBRBS3PK+WCB3BS3PK|ENC3823|CRSF2003BC+PHCH1PBRBC3PK+WCB3BC3PK|ENC3822|CRSF2003BM+PHCH1BMRBM3PK+WCB7BM3PK|ENC3815|CRSF2003BB+PHCH1PBRBB3PK+WCB3BB3PK|ENC3824,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7703993811194,gid://shopify/Product/7703993811194,Industrial Vintage Retro 3 way Round Rustic Red ceiling Pendant Cage~3985,industrial-vintage-retro-3-way-round-rustic-red-ceiling-pendant-cage,https://ledsone.co.uk/products/industrial-vintage-retro-3-way-round-rustic-red-ceiling-pendant-cage,ACTIVE,2,43107229729018|43107229761786,gid://shopify/ProductVariant/43107229729018|gid://shopify/ProductVariant/43107229761786,ENC3825|CRSF2003RR+PHCH1PBRRR3PK+WCB3RR3PK,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7701883846906,gid://shopify/Product/7701883846906,Retro 3 way Round Ceiling Cage Pendant Light E27 Holder~3968,retro3-way-round-ceiling-pendant-light-e27,https://ledsone.co.uk/products/retro3-way-round-ceiling-pendant-light-e27,ACTIVE,12,43098137821434|43098137755898|43098137886970|43098137952506|43098138018042|43098138083578|43098137854202|43098137788666|43098137919738|43098137985274|43098138050810|43098138116346,gid://shopify/ProductVariant/43098137821434|gid://shopify/ProductVariant/43098137755898|gid://shopify/ProductVariant/43098137886970|gid://shopify/ProductVariant/43098137952506|gid://shopify/ProductVariant/43098138018042|gid://shopify/ProductVariant/43098138083578|gid://shopify/ProductVariant/43098137854202|gid://shopify/ProductVariant/43098137788666|gid://shopify/ProductVariant/43098137919738|gid://shopify/ProductVariant/43098137985274|gid://shopify/ProductVariant/43098138050810|gid://shopify/ProductVariant/43098138116346,ENC3807|ENC3808|ENC3806|ENC3805|ENC3804|ENC3803|CRSF2003RR+PHCH1PBRRR3PK+WCB5RR3PK|CRSF2003WH+PHCH1PWRSWH3PK+WCB5WH3PK|CRSF2003BB+PHCH1PBRBB3PK+WCB5BB3PK|CRSF2003BS+PHCH1PBRBS3PK+WCB5BS3PK|CRSF2003BC+PHCH1PBRBC3PK+WCB5BC3PK|CRSF2003BM+PHCH1BMRBM3PK+WCB5BM3PK,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7697310351610,gid://shopify/Product/7697310351610,Industrial Vintage Retro light 3 way cage pendant Round ceiling e27 base~3942,industrial-vintage-retro-light-3-way-rustic-red-cage-pendant-round-ceiling-e27-base,https://ledsone.co.uk/products/industrial-vintage-retro-light-3-way-rustic-red-cage-pendant-round-ceiling-e27-base,ACTIVE,12,43078041993466|46504328003834|46504333738234|46504375714042|46504413462778|46504463368442|43078042026234|46504328036602|46504333771002|46504375746810|46504413495546|46504463433978,gid://shopify/ProductVariant/43078041993466|gid://shopify/ProductVariant/46504328003834|gid://shopify/ProductVariant/46504333738234|gid://shopify/ProductVariant/46504375714042|gid://shopify/ProductVariant/46504413462778|gid://shopify/ProductVariant/46504463368442|gid://shopify/ProductVariant/43078042026234|gid://shopify/ProductVariant/46504328036602|gid://shopify/ProductVariant/46504333771002|gid://shopify/ProductVariant/46504375746810|gid://shopify/ProductVariant/46504413495546|gid://shopify/ProductVariant/46504463433978,ENC3770|ENC3773|ENC3771|ENC3772|ENC3774|ENC2823|CRSF2003RR+PHCH1PBRRR3PK+WCB1RR3PK|CRSF2003BS+PHCH1PBRBS3PK+WCB1BS3PK|CRSF2003BB+PHCH1PBRBB3PK+WCB1BB3PK|CRSF2003BC+PHCH1PBRBC3PK+WCB1BC3PK|CRSF2003BM+PHCH1BMRBM3PK+WCB1BM3PK|CRSF2003BS+PHCH1PBRBS3PK+WCB1WH3PK,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7696630284538,gid://shopify/Product/7696630284538,Pendant Light 3 Way Ceiling Barrel Cage Lighting Fixture ~3933,industrial-retro-light-3-way-round-ceiling-pendant,https://ledsone.co.uk/products/industrial-retro-light-3-way-round-ceiling-pendant,ACTIVE,12,46425570214138|46425570181370|46425570115834|46425570083066|46425570148602|43074660303098|46425570410746|46425570377978|46425570279674|46425570246906|46425570345210|43074660368634,gid://shopify/ProductVariant/46425570214138|gid://shopify/ProductVariant/46425570181370|gid://shopify/ProductVariant/46425570115834|gid://shopify/ProductVariant/46425570083066|gid://shopify/ProductVariant/46425570148602|gid://shopify/ProductVariant/43074660303098|gid://shopify/ProductVariant/46425570410746|gid://shopify/ProductVariant/46425570377978|gid://shopify/ProductVariant/46425570279674|gid://shopify/ProductVariant/46425570246906|gid://shopify/ProductVariant/46425570345210|gid://shopify/ProductVariant/43074660368634,ENC3752|ENC3758|ENC3753|ENC3814|ENC3750|ENC3756|ENC3751|ENC3757|ENC3754|CRSF2003BB+PHCH1PBRBB3PK+CNS600BB3PK+WCB6BB3PK|ENC3749|ENC3755,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7695392047354,gid://shopify/Product/7695392047354,Metal Cage Pendant lighting Fixture E27 Base ~3931,industrial-vintage-ratio-adjustable-pendant-hanging-pendant-lighting-e27-metal-brushed-copper-cage,https://ledsone.co.uk/products/industrial-vintage-ratio-adjustable-pendant-hanging-pendant-lighting-e27-metal-brushed-copper-cage,ACTIVE,8,46504565113082|46504565080314|43069640507642|43069640474874|46504548106490|46504548073722|46504581267706|46504581234938,gid://shopify/ProductVariant/46504565113082|gid://shopify/ProductVariant/46504565080314|gid://shopify/ProductVariant/43069640507642|gid://shopify/ProductVariant/43069640474874|gid://shopify/ProductVariant/46504548106490|gid://shopify/ProductVariant/46504548073722|gid://shopify/ProductVariant/46504581267706|gid://shopify/ProductVariant/46504581234938,CRSF100BB+PHCH1PBRBB+WCB6BB|CRSF100BB+PHCH1PBRBB+WCB6BB+ICST64E27|CRSF100BC+PHCH1PBRBC+WCB6BC|CRSF100BC+PHCH1PBRBC+WCB6BC+ICST64E27|CRSF100RR+PHCH1PBRRR+WCB6RR|CRSF100RR+PHCH1PBRRR+WCB6RR+ICST64E27|CRSF100BS+PHCH1PBRBS+WCB6BS|CRSF100BS+PHCH1PBRBS+WCB6BS+ICST64E27,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7695391391994,gid://shopify/Product/7695391391994,"Industrial Vintage Ratio Adjustable Pendant Hanging Pendant Lighting, E27 Metal Black Cage~3926",industrial-vintage-ratio-adjustable-pendant-hanging-pendant-lighting-e27-metal-black-cage,https://ledsone.co.uk/products/industrial-vintage-ratio-adjustable-pendant-hanging-pendant-lighting-e27-metal-black-cage,ACTIVE,2,43069638934778|43069638967546,gid://shopify/ProductVariant/43069638934778|gid://shopify/ProductVariant/43069638967546,CRSF100BM+PHCH1BMRBM+WCB6BM+ICST64E27|CRSF100BM+PHCH1BMRBM+WCB6BM,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7695390376186,gid://shopify/Product/7695390376186,Metal Barrel Cage 3 Head Pendant Light in Rustic Red ~3921,industrial-vintage-retro-3-way-pendant-round-ceiling-e27-base-rustic-red-metal-lamp,https://ledsone.co.uk/products/industrial-vintage-retro-3-way-pendant-round-ceiling-e27-base-rustic-red-metal-lamp,ACTIVE,2,43069635657978|43069635690746,gid://shopify/ProductVariant/43069635657978|gid://shopify/ProductVariant/43069635690746,CRSF2003RR+PHCH1PBRRR3PK+WCB6RR3PK+ICST64E273PK|CRSF2003RR+PHCH1PBRRR3PK+WCB6RR3PK,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7692731384058,gid://shopify/Product/7692731384058,Ceiling Pendant Light Red 3- Shade Lighting~3904,industrial-modern-retro-3-way-cluster-red-ceiling-pendant-light-with-e27-base,https://ledsone.co.uk/products/industrial-modern-retro-3-way-cluster-red-ceiling-pendant-light-with-e27-base,ACTIVE,18,43058956271866|46425796083962|46425796116730|46425796149498|46425796182266|46425796215034|46425796247802|46425796280570|46425796313338|43058956239098|46425795821818|46425795854586|46425795887354|46425795920122|46425795952890|46425795985658|46425796018426|46425796051194,gid://shopify/ProductVariant/43058956271866|gid://shopify/ProductVariant/46425796083962|gid://shopify/ProductVariant/46425796116730|gid://shopify/ProductVariant/46425796149498|gid://shopify/ProductVariant/46425796182266|gid://shopify/ProductVariant/46425796215034|gid://shopify/ProductVariant/46425796247802|gid://shopify/ProductVariant/46425796280570|gid://shopify/ProductVariant/46425796313338|gid://shopify/ProductVariant/43058956239098|gid://shopify/ProductVariant/46425795821818|gid://shopify/ProductVariant/46425795854586|gid://shopify/ProductVariant/46425795887354|gid://shopify/ProductVariant/46425795920122|gid://shopify/ProductVariant/46425795952890|gid://shopify/ProductVariant/46425795985658|gid://shopify/ProductVariant/46425796018426|gid://shopify/ProductVariant/46425796051194,CRSF2003WH+PHCH1PWRSRE3PK+LSHQ150RE3PK|CRSF2003WH+PHCH1PWRSGR3PK+LSHQ150GR3PK|CRSF2003WH+PHCH1PWRSYE3PK+LSHQ150YE3PK|CRSF2003WH+PHCH1PWRSOR3PK+LSHQ150OR3PK|CRSF2003WH+PHCH1PWRSBU3PK+LSHQ150BU3PK|CRSF2003WH+PHCH1PWRSPI3PK+LSHQ150PI3PK|CRSF2003WH+PHCH1PWRSWH3PK+LSHQ150WH3PK|CRSF2003WH+PHCH1PWRSBD3PK+LSHQ150CB3PK|CRSF2003WH+PHCH1PWRSGY3PK+LSHQ150GY3PK|ENC3684|ENC3680|ENC3685|ENC3683|ENC3679|ENC3682|ENC3686|ENC3687|ENC3681,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7691075289338,gid://shopify/Product/7691075289338,Hemp Rope Hanging Light - E27 Edison Base ~3889,e27-industrial-hemp-rope-cable-barn-slotted-pendant-light,https://ledsone.co.uk/products/e27-industrial-hemp-rope-cable-barn-slotted-pendant-light,ACTIVE,18,43052076990714|43052077056250|43052077121786|43052077187322|43052077252858|43052077318394|43052077383930|43052077449466|43052077515002|43052077023482|43052077089018|43052077154554|43052077220090|43052077285626|43052077351162|43052077416698|43052077482234|43052077547770,gid://shopify/ProductVariant/43052076990714|gid://shopify/ProductVariant/43052077056250|gid://shopify/ProductVariant/43052077121786|gid://shopify/ProductVariant/43052077187322|gid://shopify/ProductVariant/43052077252858|gid://shopify/ProductVariant/43052077318394|gid://shopify/ProductVariant/43052077383930|gid://shopify/ProductVariant/43052077449466|gid://shopify/ProductVariant/43052077515002|gid://shopify/ProductVariant/43052077023482|gid://shopify/ProductVariant/43052077089018|gid://shopify/ProductVariant/43052077154554|gid://shopify/ProductVariant/43052077220090|gid://shopify/ProductVariant/43052077285626|gid://shopify/ProductVariant/43052077351162|gid://shopify/ProductVariant/43052077416698|gid://shopify/ProductVariant/43052077482234|gid://shopify/ProductVariant/43052077547770,PHUH1HETBM+LSSS300BM+ICST64E27|PHUH1HETBM+LSSS300GR+ICST64E27|PHUH1HETBM+LSSS300RE+ICST64E27|PHUH1HETBM+LSSS300YE+ICST64E27|PHUH1HETBM+LSSS300BL+ICST64E27|PHUH1HETBM+LSSS300BC+ICST64E27|PHUH1HETBM+LSSS300BS+ICST64E27|PHUH1HETBM+LSSS300BB+ICST64E27|PHUH1HETBM+LSSS300RR+ICST64E27|PHUH1HETBM+LSSS300BM|PHUH1HETBM+LSSS300GR|PHUH1HETBM+LSSS300RE|PHUH1HETBM+LSSS300YE|PHUH1HETBM+LSSS300BL|PHUH1HETBM+LSSS300BC|PHUH1HETBM+LSSS300BS|PHUH1HETBM+LSSS300BB|PHUH1HETBM+LSSS300RR,2,MISSING_FROM_DB,pendant-lights|hemp-collection,Top Pendant Lights & Hanging Lights|Hemp Collection,https://ledsone.co.uk/collections/pendant-lights|https://ledsone.co.uk/collections/hemp-collection,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7688953430266,gid://shopify/Product/7688953430266,Retro Unique Pendant Light ~ 3872,black-cage-pendant-light,https://ledsone.co.uk/products/black-cage-pendant-light,ACTIVE,2,43044956504314|43044956537082,gid://shopify/ProductVariant/43044956504314|gid://shopify/ProductVariant/43044956537082,CRSF100BM+PHRB1PBRPB+LSDT130BM+ICST64E27|CRSF100BM+PHRB1PBRPB+LSDT130BM,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7688946811130,gid://shopify/Product/7688946811130,Industrial Black Wire Pendant Light Metal~3879,wire-pendant-light,https://ledsone.co.uk/products/wire-pendant-light,ACTIVE,2,43044941529338|43044941594874,gid://shopify/ProductVariant/43044941529338|gid://shopify/ProductVariant/43044941594874,CRSF100BM+PHTT1PBR5BM+WCMVBM|CRSF100BM+PHTT1PBR5BM+WCMVBM+LDMG95E274,1,MISSING_FROM_DB,pendant-lights,Top Pendant Lights & Hanging Lights,https://ledsone.co.uk/collections/pendant-lights,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
